ID,LL_Total_RPKM,HL_Total_RPKM,LL_Total_logCPM,HL_Total_logCPM,Total_PValue,Total_FDR,LL_Ribo_RPKM,HL_Ribo_RPKM,LL_Ribo_log2CPM,HL_Ribo_log2CPM,Ribo_PValue,Ribo_FDR,TotalFC,RiboFC,TE0,TE10,FcPoly,FcT10,rTE10
AT2G16250,0.813943636,0.653478981,2.411283017,2.241915272,0.790551206,1,1.577377839,1.213489287,3.009853163,2.748171602,0.701171261,1,0.802855323,0.769307934,1.937944803,1.856967588,0.769307934,0.802855323,0.958214901
AT2G16280,15.55290804,14.98037052,5.161935945,5.111623286,0.889177406,1,25.21053645,20.18388481,5.820583024,5.514075168,0.093264954,1,0.963187751,0.800613063,1.620953225,1.347355513,0.800613063,0.963187751,0.83121184
AT2G16365,2.328468736,1.74367161,3.897663715,3.554156385,0.349902195,1,2.217324596,1.512010705,3.831493763,3.38232131,0.211802097,1,0.748849054,0.681907695,0.952267283,0.867141895,0.681907695,0.748849054,0.910607674
AT2G16500,4.490841165,3.880617609,3.947285165,3.770462979,0.614837165,1,11.00309518,8.809619277,5.102159741,4.804871897,0.20204988,1,0.864118206,0.800649193,2.450118981,2.270159074,0.800649193,0.864118206,0.926550544
AT2G16586,1.278299632,0.803536628,1.918487237,1.696835294,0.687515258,1,167.5553698,99.6233163,7.585972881,6.846971334,0.000000139,0.0000538,0.628598028,0.594569523,131.0767567,123.9810518,0.594569523,0.628598028,0.945866033
AT2G16600,225.2192956,236.0794289,8.239934103,8.307368876,0.768752434,1,214.145257,194.8381014,8.167429825,8.032206038,0.22360694,1,1.048220261,0.909840844,0.950829974,0.825307407,0.909840844,1.048220261,0.867986317
AT2G16640,1.131244847,0.952755376,2.904363852,2.738406576,0.838851214,1,3.039607699,2.216779374,4.0105225,3.628384104,0.253094163,1,0.842218533,0.729297855,2.686958272,2.326703611,0.729297855,0.842218533,0.865924728
AT2G16660,13.24053993,11.81131643,5.497596178,5.341870161,0.561307896,1,20.25602585,18.1651359,6.083323545,5.931717879,0.395996933,1,0.892057008,0.896776892,1.52984893,1.537943379,0.896776892,0.892057008,1.005291012
AT2G16720,0.613659062,2.634212366,1.661761867,2.562653946,0.065453291,1,0.855032038,1.380797396,1.775600252,2.048863611,0.7265803,1,4.292631738,1.614907202,1.393334004,0.524178466,1.614907202,4.292631738,0.376204459
AT2G16740,1.830671651,2.246325923,2.25428119,2.412788399,0.790551206,1,1.04544654,2.821835796,1.870355454,2.590767398,0.179615147,1,1.227050149,2.699167952,0.571072666,1.256200522,2.699167952,1.227050149,2.199720975
AT2G16770,0.823490152,0.475495173,2.031105298,1.74196764,0.7265803,1,0.414499346,0.551623724,1.653878114,1.782095328,1,1,0.577414523,1.330819287,0.50334463,1.16010373,1.330819287,0.577414523,2.30479012
AT2G16800,5.190709788,4.799504062,3.476239045,3.38761395,0.880438626,1,8.234650556,7.301495919,4.019736495,3.871713692,0.630649157,1,0.924633481,0.88667951,1.586420912,1.521302165,0.88667951,0.924633481,0.958952415
AT2G16860,1.745021068,2.066612785,2.873156046,3.043937016,0.850588061,1,2.336209477,1.555409348,3.162096215,2.747555575,0.361712575,1,1.184291023,0.66578334,1.338785829,0.752637049,0.66578334,1.184291023,0.562178829
AT2G16930,5.732821681,6.722148403,3.237810627,3.414054439,0.635938725,1,4.185307355,4.843638336,2.896911527,3.046827396,0.855570809,1,1.172572387,1.157295731,0.730060621,0.720549153,1.157295731,1.172572387,0.986971674
AT2G16940,0.837168634,1.027670671,2.677349772,2.872252261,0.677697184,1,1.829205476,1.334899996,3.478608461,3.128671925,0.349050384,1,1.227555153,0.729770391,2.184990457,1.298956985,0.729770391,1.227555153,0.594490919
AT2G16950,0.600363445,0.523817794,2.770445183,2.643949652,0.831842009,1,1.214896387,0.763627689,3.505095496,2.995831597,0.199733746,1,0.872501146,0.628553757,2.023601532,1.457811662,0.628553757,0.872501146,0.720404506
AT2G17040,1.434493269,2.753087104,2.155943529,2.680494316,0.332373518,1,1.725293157,1.736734168,2.26890453,2.27395446,1,1,1.919205313,1.006631343,1.20271959,0.630831537,1.006631343,1.919205313,0.52450425
AT2G17110,0.618397428,0.859544945,2.146746863,2.391288003,0.581095594,1,1.16916042,1.16218866,2.638879271,2.633390259,1,1,1.389955563,0.994036952,1.8906295,1.352097603,0.994036952,1.389955563,0.715157361
AT2G17120,2.884411698,2.430474626,2.959641397,2.791153976,0.845051765,1,6.866162662,3.906847666,3.929108392,3.269430041,0.05354121,1,0.842624036,0.569000162,2.380437809,1.607442277,0.569000162,0.842624036,0.675271696
AT2G17190,1.905392927,1.628802137,3.271558097,3.103232478,0.735951852,1,3.201506493,2.965412798,3.865164474,3.77237949,0.899127197,1,0.854837926,0.926255438,1.68023427,1.820609594,0.926255438,0.854837926,1.083545091
AT2G17200,3.40708983,2.905479099,3.78398539,3.595762474,0.683621453,1,4.353348014,3.259060465,4.077718618,3.723537703,0.275256429,1,0.852774433,0.748633111,1.277732091,1.121694686,0.748633111,0.852774433,0.877879403
AT2G17230,11.86578643,12.61471907,4.533997927,4.613656551,0.777162964,1,29.86067415,29.06426845,5.773994689,5.736495578,0.828824799,1,1.063116983,0.973329279,2.516535615,2.303996489,0.973329279,1.063116983,0.915542969
AT2G17240,16.10769103,20.87287107,4.468780082,4.807571213,0.195774367,1,8.318601432,12.11637707,3.643234145,4.101451858,0.214781879,1,1.295832595,1.456540161,0.516436615,0.580484449,1.456540161,1.295832595,1.124018771
AT2G17265,9.643866163,7.806036258,3.99702557,3.740753638,0.532523075,1,11.23024019,11.88335673,4.1812859,4.252907605,0.914271615,1,0.809430173,1.058156952,1.164495649,1.522329174,1.058156952,0.809430173,1.30728627
AT2G17300,2.663787298,1.664265298,2.414881659,2.072553862,0.581095594,1,8.090659745,5.710679899,3.508539234,3.12078684,0.349050384,1,0.624774095,0.705836122,3.037276944,3.431351904,0.705836122,0.624774095,1.12974614
AT2G17340,2.146755991,2.666387573,3.157238058,3.394578821,0.627209888,1,2.380629518,2.204791138,3.258700777,3.174942971,1,1,1.242054329,0.926137865,1.108942762,0.826883218,0.926137865,1.242054329,0.745650043
AT2G17360,23.64501871,26.10380477,5.609334059,5.745638097,0.586228135,1,18.44676676,18.16488852,5.268393397,5.247083119,0.890682091,1,1.103987486,0.984719369,0.780154458,0.695871298,0.984719369,1.103987486,0.89196606
AT2G17440,0.997788676,1.21207989,2.382193805,2.544084198,0.80364495,1,0.968505735,0.989905372,2.339335489,2.356859999,1,1,1.214766132,1.022095519,0.970652161,0.816699774,1.022095519,1.214766132,0.841392835
AT2G17450,13.43914283,7.485918062,4.454496449,3.727388243,0.016922203,1,20.80922306,8.255161513,5.026920463,3.837806675,0.00000258,0.000737006,0.557023477,0.396706859,1.548404041,1.102758732,0.396706859,0.557023477,0.712190555
AT2G17500,1.107331417,1.401720182,2.365796084,2.561956069,0.80364495,1,1.039737333,1.289432976,2.296910477,2.472676273,0.80364495,1,1.265854251,1.240152618,0.938957675,0.91989328,1.240152618,1.265854251,0.979696215
AT2G17510,0.489892146,0.401994128,2.53899587,2.374970284,0.80364495,1,0.683278662,0.608290376,2.831489352,2.719226329,1,1,0.820576797,0.890252264,1.394753248,1.513182242,0.890252264,0.820576797,1.084910355
AT2G17520,1.438456142,1.156640474,3.009498775,2.793228228,0.701171261,1,2.688901251,2.229546464,3.695884162,3.476619124,0.677938003,1,0.80408463,0.82916636,1.869296652,1.927605435,0.82916636,0.80408463,1.031192899
AT2G17540,6.000348436,5.271583886,3.551046984,3.403363164,0.766075572,1,4.405038834,3.925084921,3.19480493,3.07132261,0.864203809,1,0.878546295,0.89104434,0.734130506,0.744574118,0.89104434,0.878546295,1.014225824
AT2G17560,6.51020446,7.94751058,3.688203381,3.928039517,0.519162868,1,6.355725625,6.291574811,3.652111856,3.640115451,1,1,1.220777416,0.989906611,0.976271278,0.791640948,0.989906611,1.220777416,0.810882146
AT2G17570,0.487629574,0.741360654,1.797478146,2.025786193,0.7265803,1,0.443970525,0.926474233,1.724899214,2.150223217,0.507844541,1,1.520335709,2.08679221,0.910466774,1.249694367,2.08679221,1.520335709,1.372586461
AT2G17630,0.8701213,1.417594316,1.868154063,2.163875523,0.507844541,1,1.896391652,1.981227871,2.361611748,2.397304036,1,1,1.629191604,1.0447356,2.179456648,1.397598628,1.0447356,1.629191604,0.641260118
AT2G17695,5.845283419,7.385270104,4.042824293,4.337023013,0.32061675,1,5.95951886,4.825778131,4.060968626,3.801768251,0.470618496,1,1.263458001,0.809759688,1.019543183,0.653432855,0.809759688,1.263458001,0.640907483
AT2G17700,0.594797103,0.728672196,2.252171304,2.409167427,0.790551206,1,0.973050479,0.827557151,2.642342648,2.497797671,0.823831619,1,1.225076908,0.850477102,1.635936816,1.135705679,0.850477102,1.225076908,0.694223437
AT2G17720,2.29766251,2.639135103,2.937144904,3.079090545,0.855570809,1,2.543164194,2.89033618,3.028620321,3.164362932,0.864203809,1,1.148617385,1.136511825,1.106848453,1.095183106,1.136511825,1.148617385,0.989460756
AT2G17840,14.86011014,16.73544301,5.20416764,5.365404363,0.526809396,1,25.72013357,27.36442186,5.955237063,6.041434289,0.673705324,1,1.126199123,1.063930006,1.730817156,1.635117866,1.063930006,1.126199123,0.944708608
AT2G17870,1.353612814,0.799701764,2.231672115,1.898617255,0.753926275,1,11.84411855,10.51214631,4.52144837,4.36722849,0.624437462,1,0.590790628,0.887541463,8.750004748,13.14508331,0.887541463,0.590790628,1.50229442
AT2G17880,3.754386893,1.466264855,2.831374616,2.070445893,0.143518457,1,6.920928245,4.126722356,3.470786398,2.911538239,0.14343031,1,0.390547084,0.596267178,1.843424357,2.814445386,0.596267178,0.390547084,1.526748508
AT2G17930,0.263960099,0.200262854,2.841039982,2.584648174,0.831842009,1,0.80159728,0.55183248,4.082767737,3.628781589,0.17551764,1,0.758686085,0.688416108,3.036812318,2.755540875,0.688416108,0.758686085,0.907379379
AT2G17970,0.642218614,0.863115766,1.992964935,2.185240812,0.753926275,1,0.855192299,0.611180076,2.156919735,1.938393755,0.753926275,1,1.343959436,0.714669761,1.331621788,0.708109039,0.714669761,1.343959436,0.531764384
AT2G17972,14.3476243,17.27317679,3.702615318,3.925919691,0.609099232,1,13.23559864,20.70747034,3.599692705,4.144849911,0.086608372,1,1.203905011,1.564528428,0.922494091,1.198822347,1.564528428,1.203905011,1.299544743
AT2G17980,4.357061772,4.018725235,3.70442447,3.609362256,0.891970615,1,6.395621736,4.921607725,4.168059667,3.843488948,0.295704536,1,0.922347546,0.769527644,1.467874928,1.224668878,0.769527644,0.922347546,0.834314187
AT2G17990,4.434417536,3.713539611,3.494471143,3.295305404,0.644082987,1,3.922450173,3.654965621,3.346288313,3.267704552,1,1,0.837435713,0.931806769,0.884546875,0.984226911,0.931806769,0.837435713,1.112690508
AT2G18020,61.90423781,67.28685717,6.48466933,6.602026025,0.601791937,1,94.85525044,81.35896658,7.086774226,6.869327865,0.161002633,1,1.086950741,0.85771706,1.532290095,1.209136078,0.85771706,1.086950741,0.789103892
AT2G18040,7.371291014,8.893949414,4.094907555,4.331726702,0.44551643,1,7.337368346,6.049834674,4.083392116,3.845421113,0.403231688,1,1.206566041,0.824523779,0.995398002,0.680219146,0.824523779,1.206566041,0.683363986
AT2G18050,53.31729106,59.46396411,5.94031748,6.092129374,0.497068529,1,52.12750209,44.99318454,5.907697979,5.70377335,0.221692469,1,1.115284797,0.863137168,0.977684745,0.756646235,0.863137168,1.115284797,0.773916376
AT2G18110,8.922095656,9.560540265,4.207164405,4.294667603,0.746706144,1,9.974995497,11.38514523,4.3439366,4.514654866,0.621058109,1,1.071557696,1.141368458,1.118010374,1.190847475,1.141368458,1.071557696,1.06514886
AT2G18170,6.400418855,5.760968864,4.073302296,3.94345247,0.81269532,1,8.497463141,5.566883464,4.42747791,3.895036067,0.050409336,1,0.900092477,0.65512299,1.327641727,0.966310285,0.65512299,0.900092477,0.727839646
AT2G18245,0.901893778,1.119087443,2.245599481,2.412271979,0.790551206,1,1.043047371,0.894565993,2.336795744,2.218701879,1,1,1.240819562,0.857646563,1.156508002,0.79937095,0.857646563,1.240819562,0.691193618
AT2G18260,1.146468802,0.804220306,2.062292319,1.858171445,0.7265803,1,0.671532981,0.501831454,1.741508365,1.618527069,1,1,0.701475962,0.747292342,0.585740301,0.623997492,0.747292342,0.701475962,1.065314255
AT2G18300,17.19431981,12.19407871,5.43543032,4.971301487,0.047964884,1,23.96413065,13.03698321,5.890485219,5.05761521,0.00000578,0.001490915,0.709192271,0.544020703,1.393723678,1.069124082,0.544020703,0.709192271,0.76709903
AT2G18350,3.484098598,4.18105905,2.834961031,3.017272432,0.701171261,1,4.591317867,2.519130165,3.10335747,2.520180657,0.168727712,1,1.200040393,0.548672568,1.317792174,0.602510066,0.548672568,1.200040393,0.45721175
AT2G18390,2.798106653,4.054368911,2.617320737,2.9717024,0.541336081,1,2.519684697,1.504646698,2.508303869,2.107330042,0.30181747,1,1.448968683,0.597156739,0.900496303,0.371117363,0.597156739,1.448968683,0.41212536
AT2G18560,1.224994497,0.774257796,2.244960036,1.946224694,0.753926275,1,0.943963566,0.472184592,2.042449401,1.674223573,0.7265803,1,0.63205002,0.500214848,0.770585965,0.609854488,0.500214848,0.63205002,0.791416554
AT2G18670,1.383039362,1.060255781,2.185133401,2.010877016,0.753926275,1,2.723904323,2.391221697,2.728824476,2.607817429,0.831842009,1,0.766612875,0.877865524,1.969506001,2.255325309,0.877865524,0.766612875,1.145122334
AT2G18700,10.48565309,6.462662419,5.127769439,4.488288399,0.008153935,1,14.8188352,8.729174629,5.596314222,4.879122983,0.000445448,0.050748272,0.6163338,0.589059431,1.413248662,1.350708742,0.589059431,0.6163338,0.955747406
AT2G18710,7.329968824,6.615093075,4.316860938,4.186935045,0.746706144,1,12.45788952,12.48235,5.007822379,5.010459054,1,1,0.902472198,1.001963453,1.699582879,1.886950018,1.001963453,0.902472198,1.110243014
AT2G18730,2.005567919,1.6258995,3.132666554,2.916751565,0.720168442,1,2.706432295,2.367707601,3.453256666,3.302374246,0.760873362,1,0.810692814,0.874844571,1.349459307,1.456244744,0.874844571,0.810692814,1.079132017
AT2G18740,3.484775916,4.302338294,3.152587507,3.382937506,0.627209888,1,2.81957061,1.904582975,2.920661128,2.548172503,0.404961667,1,1.234609742,0.675486887,0.809111024,0.442685546,0.675486887,1.234609742,0.547125836
AT2G18750,3.982929295,3.491908896,4.050120243,3.888571379,0.630649157,1,6.875114687,4.048223511,4.746003176,4.064457536,0.012994953,0.535839817,0.876718776,0.588822688,1.726145301,1.159315329,0.588822688,0.876718776,0.67162094
AT2G18770,0.906338017,1.783696793,2.075828846,2.594733275,0.30181747,1,1.094170096,1.620053676,2.182229877,2.493741793,0.60728351,1,1.968026012,1.480623243,1.207242856,0.908256203,1.480623243,1.968026012,0.752339265
AT2G18860,2.497622243,2.428029866,2.904150229,2.876198638,1,1,2.973438631,1.399797716,3.070360942,2.365078897,0.093200533,1,0.972136548,0.470767313,1.190507748,0.576515856,0.470767313,0.972136548,0.484260482
AT2G18915,1.546476299,1.318600178,2.791865679,2.643449547,0.831842009,1,2.919643858,2.069250967,3.451145405,3.072182806,0.336937659,1,0.852648165,0.708734033,1.887933142,1.569278544,0.708734033,0.852648165,0.831215104
AT2G18940,2.352592925,1.677677201,3.146394208,2.803818857,0.458365274,1,5.043334152,3.335021795,4.022185814,3.524914782,0.130114538,1,0.713118357,0.661273216,2.143734302,1.987880501,0.661273216,0.713118357,0.927297986
AT2G18960,8.613195002,6.668066411,5.779843006,5.428430901,0.13404627,1,13.87563443,10.90079091,6.443280033,6.10533346,0.025114762,0.819650506,0.77416875,0.785606666,1.610974142,1.634775396,0.785606666,0.77416875,1.014774448
AT2G18969,1.365577624,3.817715881,1.639011471,2.176975132,0.289094542,1,0.576361523,1.647504459,1.374887267,1.681823912,1,1,2.79567841,2.858456703,0.42206427,0.431541925,2.858456703,2.79567841,1.022455477
AT2G19080,1.692638159,1.487691649,2.692445173,2.576186618,0.823831619,1,1.977617289,1.045624912,2.826203004,2.267853009,0.263254166,1,0.878918888,0.528729658,1.168363881,0.702850562,0.528729658,0.878918888,0.601568205
AT2G19110,0.23058667,0.166218373,2.043624376,1.856997575,0.7265803,1,0.473439465,0.353249945,2.571008424,2.324269983,0.629107128,1,0.720849878,0.746135401,2.053195291,2.125215995,0.746135401,0.720849878,1.035077377
AT2G19130,1.487644632,1.221266668,2.714359379,2.537340593,0.823831619,1,2.270799266,2.17701085,3.124846872,3.080021511,1,1,0.820939787,0.95869806,1.526439324,1.78258435,0.95869806,0.820939787,1.167805574
AT2G19170,0.568653407,0.428633218,2.359322083,2.151112035,0.774436089,1,0.956607507,0.726363601,2.801975707,2.545976316,0.831842009,1,0.753768838,0.759312044,1.682232965,1.694604082,0.759312044,0.753768838,1.007353986
AT2G19180,4.971802748,4.460744829,3.341470929,3.222499676,0.871454426,1,7.142311061,4.610237912,3.752324194,3.248041454,0.1935868,1,0.89720873,0.645482656,1.436563642,1.033513032,0.645482656,0.89720873,0.719434212
AT2G19270,4.484477125,3.912148527,3.379508701,3.229042941,0.74933613,1,3.998422625,4.077583052,3.242427777,3.263982188,1,1,0.872375623,1.019797914,0.891614008,1.042287383,1.019797914,0.872375623,1.168989466
AT2G19280,0.214161092,0.369984927,1.648595578,1.895581281,0.687515258,1,0.338975315,0.376935215,1.822197739,1.879237615,1,1,1.727601048,1.111984261,1.582805316,1.018785327,1.111984261,1.727601048,0.643658015
AT2G19310,23.11632674,160.800555,4.803010004,7.4945875,1.52E-27,2.77E-24,17.10580215,83.63639123,4.405608988,6.567618547,8.63E-27,2.67E-23,6.956146485,4.889358038,0.739987903,0.520125016,4.889358038,6.956146485,0.702883133
AT2G19460,8.760392107,8.222330767,3.360019409,3.289850621,1,1,2.519334424,8.811654357,2.184346436,3.356978396,0.00936983,0.451942189,0.938580222,3.497612017,0.287582381,1.071673544,3.497612017,0.938580222,3.726492351
AT2G19470,1.571076052,1.511098335,2.835551856,2.797972767,1,1,2.651218407,1.409229241,3.375110309,2.71697158,0.080223989,1,0.961823798,0.53154023,1.687517548,0.932586059,0.53154023,0.961823798,0.552637844
AT2G19480,5.81068063,6.375575014,4.349804573,4.468968633,0.762220659,1,6.159271298,6.973796059,4.419927868,4.581190415,0.566045301,1,1.09721656,1.132243689,1.059991366,1.093830132,1.132243689,1.09721656,1.031923624
AT2G19540,3.228249469,3.764660913,3.501382364,3.68021359,0.671937474,1,4.627390907,3.266110497,3.921694199,3.506164565,0.245291605,1,1.166161707,0.705821177,1.433405612,0.867570964,0.705821177,1.166161707,0.605251547
AT2G19570,2.119004237,1.206646271,2.405249965,2.007188899,0.387742514,1,4.812114774,4.167678334,3.169855445,3.017467329,1,1,0.569440235,0.866080409,2.270932115,3.453935452,0.866080409,0.569440235,1.520932937
AT2G19620,0.436307439,0.58643978,1.858932249,2.026298463,0.7265803,1,0.311792201,0.485439125,1.673245298,1.889634452,0.687515258,1,1.344097596,1.556931583,0.714615826,0.827773186,1.556931583,1.344097596,1.158347122
AT2G19730,23.65462357,27.07095405,5.492700611,5.677934707,0.432188953,1,15.8295071,20.78875819,4.9466538,5.314194584,0.118765193,1,1.144425485,1.313291567,0.66919294,0.767935927,1.313291567,1.144425485,1.147555332
AT2G19740,19.59777516,26.79223794,4.71153718,5.127785565,0.088992838,1,18.09832556,18.90033962,4.603265107,4.660105748,0.926774507,1,1.367106099,1.044314269,0.923488784,0.705440869,1.044314269,1.367106099,0.763886775
